session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,src_bytes,dst_bytes,traffic_volume,packet_rate,error_rate,syn_flag_count,session_count,attack_detected
8443,15335,icmp,2,1814,1,44,2,Edge,0,47876,38879,86755,305.56039816783067,0.3118892292983845,44,36,0
8444,3967,udp,8,631,0,27,0,Chrome,0,91816,47219,139035,487.12813077952643,0.690195338,33,35,0
8445,3975,udp,8,1046,1,3,0,Chrome,0,18669,4480,23149,306.14457893563144,0.9083651651860183,14,28,0
8446,18245,udp,9,526,1,58,5,Safari,0,58891,32638,91529,200.73942939495294,0.5918421799918959,14,34,1
8447,3342,tcp,8,1975,0,51,2,Firefox,1,10478,52808,63286,70.36599713201979,0.7830736810723369,49,3,1
8448,10343,udp,8,940,1,33,1,Safari,1,16299,89441,105740,364.3658928852335,0.15174761735392084,10,31,0
8449,1229,tcp,0,1881,1,25,3,Chrome,0,3410,76650,80060,133.81171778305242,0.046883021,43,28,0
8450,19213,udp,1,478,1,61,0,Edge,0,46464,14643,61107,249.1666933818465,0.085466023,37,17,0
8451,3173,icmp,5,330,1,18,5,Chrome,0,76052,89459,165511,71.42202836250512,0.15546613876790638,2,25,0
8452,499,udp,8,410,1,56,2,Chrome,0,34186,80498,114684,244.8236346893669,0.855959125,23,7,0
8453,19828,icmp,4,779,0,67,1,Edge,0,96528,50643,147171,462.85899880264304,0.3715590017659324,23,3,0
8454,13263,icmp,4,1908,1,97,1,Edge,0,25686,39342,65028,467.3257200771205,0.9018604445824356,1,7,0
8455,14656,udp,6,320,0,59,4,Edge,1,76944,88508,165452,345.39670911248425,0.036881961,6,11,1
8456,5372,icmp,8,1726,1,70,4,Edge,0,21749,9646,31395,164.1017625,0.8118411323247983,16,33,1
8457,4633,tcp,3,1101,1,12,0,Edge,0,65861,9749,75610,473.63640773154526,0.020115164,31,29,0
8458,6155,tcp,0,403,0,16,5,Firefox,0,25251,73267,98518,36.98578953,0.22704354025536344,17,21,0
8459,8529,tcp,2,267,0,55,2,Firefox,0,50350,87447,137797,78.86717960934972,0.093229977,6,28,0
8460,13868,tcp,9,1215,1,93,0,Firefox,0,20253,72849,93102,194.9942514,0.4509019116316091,1,20,0
8461,1767,tcp,6,39,0,80,3,Edge,0,89449,34822,124271,487.88337260965733,0.15567719965007576,23,10,0
8462,1017,icmp,5,637,1,66,2,Safari,0,39372,39229,78601,368.48288573264455,0.2458314294228141,48,26,0
8463,8017,icmp,2,556,1,58,1,Edge,0,11325,30929,42254,416.59272078959225,0.4987507260481293,10,1,0
8464,14061,icmp,3,1462,1,12,3,Safari,0,31223,73211,104434,313.7575631436518,0.5948074826783625,18,18,0
8465,4708,icmp,5,1537,0,45,4,Safari,1,41276,46514,87790,298.9634116423244,0.9732863520738415,44,7,1
8466,14700,tcp,7,745,0,33,5,Firefox,1,44499,13616,58115,436.80159412368664,0.17308246169695607,3,3,1
8467,17655,icmp,7,568,1,79,3,Safari,0,411,52817,53228,209.78182131724677,0.5618271297192552,30,17,0
8468,1306,tcp,3,1878,0,48,4,Edge,0,9850,64046,73896,368.80372221978564,0.4208093839890058,45,7,1
8469,10421,tcp,3,1750,1,2,1,Safari,0,8009,34630,42639,432.51644038629775,0.7089114255383175,3,32,0
8470,2580,udp,9,921,1,74,1,Firefox,1,97679,57286,154965,438.3865153992589,0.5030342948483226,41,15,1
8471,2942,udp,2,148,0,39,4,Safari,0,21594,96119,117713,111.55166356569548,0.5038402643204009,14,14,0
8472,17775,tcp,6,446,0,9,3,Chrome,1,16799,30329,47128,230.09255384027287,0.728286312,3,33,1
8473,12900,udp,7,379,1,89,5,Firefox,1,4768,5604,10372,218.94266179836671,0.3696480223043235,45,26,1
8474,370,udp,7,1825,1,15,1,Edge,0,66800,10977,77777,12.398556595901786,0.8782613486901101,2,26,0
8475,2424,icmp,7,986,1,1,0,Firefox,0,50194,575,50769,236.84200812130385,0.6897333414822924,25,35,0
8476,10319,udp,5,87,0,29,3,Chrome,0,54120,21652,75772,407.3018605794344,0.15752288380399138,31,29,0
8477,14713,tcp,7,1881,1,89,0,Chrome,0,3988,32947,36935,48.088552886973915,0.6029664204212117,36,10,0
8478,18424,udp,0,733,1,32,3,Chrome,1,25051,44373,69424,406.6635053503158,0.065535639,37,28,0
8479,4931,tcp,9,1778,1,65,3,Edge,0,47003,64987,111990,427.5662684899173,0.16143949729516804,42,35,0
8480,7872,udp,6,599,1,77,4,Chrome,0,51451,95454,146905,416.8157247476159,0.2749431485450763,42,4,0
8481,796,icmp,9,1596,0,63,5,Firefox,1,47518,97738,145256,464.08980817796566,0.049956521,24,21,1
8482,3993,tcp,1,127,0,97,3,Chrome,0,55645,53348,108993,438.79847971681335,0.9870362067790995,20,4,1
8483,3308,udp,5,512,0,36,5,Safari,0,51938,90083,142021,61.18881066749224,0.6552982091126748,26,23,1
8484,7055,udp,6,1306,1,4,2,Firefox,0,446,47151,47597,192.89560520526453,0.3785189029875613,27,33,0
8485,14750,tcp,7,1286,1,7,5,Edge,0,37468,43264,80732,235.92858267258572,0.5277049305300658,27,4,0
8486,19439,udp,7,1851,1,31,5,Edge,0,41936,91047,132983,74.16014926527441,0.35241501744085646,37,15,0
8487,3600,udp,7,1251,1,69,0,Safari,1,44306,39528,83834,425.1180437,0.2013886441747812,39,13,0
8488,4135,udp,6,1826,0,1,4,Edge,0,45838,28022,73860,324.6156451771071,0.736040462,42,25,1
8489,2779,tcp,0,1476,1,73,5,Safari,0,19821,3626,23447,395.6571950230183,0.9087490825647315,9,29,1
8490,10932,tcp,5,170,1,43,4,Chrome,0,23148,46253,69401,245.84759864273798,0.3308279773339169,1,23,0
8491,18121,icmp,7,578,0,54,0,Edge,0,8014,52011,60025,418.1493063976354,0.6241401050521681,37,24,0
8492,9594,icmp,4,331,1,87,3,Safari,0,33774,80775,114549,77.38487394598174,0.076591908,20,20,0
8493,18968,tcp,9,1084,1,56,3,Firefox,0,4726,78902,83628,63.52451868087757,0.018844458491996785,41,11,0
8494,10638,icmp,5,469,1,8,0,Firefox,0,97849,53559,151408,153.87870690347194,0.8974016839618095,35,38,0
8495,19770,icmp,9,1120,1,82,2,Chrome,0,61798,78371,140169,65.47376921,0.8497542379935764,6,35,0
8496,8616,tcp,0,648,1,68,3,Safari,0,14514,66340,80854,267.1839918584956,0.8084143766401166,26,1,0
8497,15457,icmp,6,1600,1,85,4,Safari,0,54907,53241,108148,448.62846842059764,0.005837325,17,19,0
8498,13699,icmp,4,1329,1,81,0,Firefox,0,94496,47501,141997,373.5493005764343,0.6023114984574894,9,24,0
8499,1597,tcp,3,1510,0,53,3,Firefox,1,88278,64361,152639,254.86157534570725,0.37496655761525943,30,25,1
8500,1847,icmp,7,808,1,16,5,Chrome,0,80492,48527,129019,102.62585972711545,0.037399451712243126,30,9,0
8501,2910,udp,8,1361,0,69,5,Safari,0,10986,11605,22591,55.79732914084059,0.18908418454619091,38,38,1
8502,7372,icmp,3,309,0,92,4,Safari,0,41172,17736,58908,280.01290248368565,0.649435343,37,34,1
8503,5145,icmp,0,1064,0,89,3,Edge,1,98823,40807,139630,50.886089933651974,0.5656261353184889,4,37,1
8504,5646,icmp,0,896,1,96,0,Firefox,1,38419,19741,58160,148.93103099398502,0.8302652035819662,21,18,1
8505,11435,udp,0,636,1,33,4,Firefox,1,68364,40490,108854,29.201564812299647,0.040688608,26,38,1
8506,19432,udp,3,1605,1,69,0,Edge,0,47692,9821,57513,101.98507628111541,0.6492398362777443,35,27,0
8507,6475,icmp,2,466,1,3,5,Firefox,1,66015,29030,95045,20.04885049207836,0.41559112852677993,20,25,1
8508,6362,udp,9,1271,0,48,0,Edge,0,20789,86279,107068,431.2170096944594,0.045208933,18,17,0
8509,13650,tcp,1,1577,0,58,2,Chrome,0,76667,29694,106361,413.1987175374926,0.2529629254538447,10,12,0
8510,3510,tcp,6,797,1,11,0,Firefox,0,37724,47797,85521,306.0513807861605,0.33093551385654607,2,16,0
8511,470,udp,1,781,1,47,3,Safari,1,93482,31839,125321,427.2560378424712,0.4235526598665368,43,6,1
8512,2204,tcp,3,1957,0,96,2,Safari,0,1346,5613,6959,185.09185396274705,0.14231339381081276,48,33,0
8513,11728,icmp,1,1628,1,83,0,Edge,0,71776,90204,161980,324.24068058531435,0.33790534089154656,32,10,0
8514,19803,udp,9,1649,1,82,1,Safari,0,171,72125,72296,140.96672717595013,0.12990296242041266,13,38,0
8515,7289,udp,5,362,1,17,0,Safari,0,28178,81501,109679,179.21259958703604,0.6918602579946096,5,14,0
8516,9376,tcp,2,606,1,95,0,Edge,0,95499,26932,122431,107.93594775573281,0.6650078394287191,49,4,0
8517,16745,icmp,9,845,1,64,4,Safari,0,53264,81950,135214,101.67696335443821,0.6366673115423723,23,15,1
8518,14539,tcp,8,1876,1,71,0,Safari,0,20948,74342,95290,168.5306143343455,0.5949049292715507,18,18,0
8519,1023,udp,2,1909,1,24,0,Firefox,0,64168,19923,84091,8.775828001190293,0.5278813977414922,40,11,0
8520,302,tcp,6,695,1,54,4,Firefox,0,67112,37633,104745,53.00617823043309,0.8680584137908764,46,8,1
8521,3491,udp,4,707,1,94,1,Safari,1,40456,89826,130282,315.5944752932384,0.619221853,19,24,1
8522,7745,icmp,8,374,1,33,3,Safari,0,68820,68035,136855,213.41697510527987,0.3844847426809175,24,1,0
8523,17064,tcp,6,959,1,99,5,Chrome,1,19606,17573,37179,375.4659465176943,0.9350266069007549,36,1,1
8524,11530,tcp,2,234,1,50,2,Chrome,0,25983,47414,73397,114.97805100880193,0.5483024062806415,8,34,0
8525,18844,tcp,5,299,1,31,3,Edge,0,33233,20116,53349,333.75214496959023,0.6740548749364228,32,16,0
8526,13246,udp,7,768,1,60,1,Edge,0,14722,63769,78491,425.22175575538176,0.6174328641813286,0,11,0
8527,18421,tcp,4,901,0,58,0,Firefox,0,70171,71840,142011,252.87369632006317,0.030063713,30,18,0
8528,6385,tcp,0,521,1,96,5,Edge,0,47017,70290,117307,498.65042839445255,0.3334766333239303,47,1,1
8529,13118,icmp,1,388,1,86,2,Firefox,0,22698,86982,109680,380.11545631789755,0.07908764,15,1,0
8530,19595,tcp,8,977,0,79,3,Chrome,1,81988,30197,112185,85.44356222678313,0.29691296651971366,10,38,1
8531,16616,udp,6,243,1,37,0,Firefox,0,90455,43512,133967,409.0890414507813,0.20942981819912898,15,33,0
8532,8687,tcp,3,261,0,89,3,Safari,0,62648,27265,89913,432.3445615427711,0.083489831,18,34,0
8533,13787,tcp,9,1559,0,98,0,Firefox,0,87042,85830,172872,17.10366059524266,0.36174629372091516,46,25,0
8534,1339,icmp,7,1146,1,56,3,Edge,0,20364,64749,85113,420.3471002691757,0.30748546593926807,23,24,0
8535,1937,icmp,4,783,0,95,5,Safari,0,36073,83732,119805,138.19227551105323,0.21958962849151464,45,20,1
8536,13970,icmp,6,1032,1,38,3,Chrome,0,38189,85294,123483,98.58779967218935,0.9804878664137738,28,4,1
8537,13942,udp,5,480,1,13,0,Edge,1,1725,37638,39363,350.53515881359436,0.6226559860049482,36,35,0
8538,17053,udp,8,1201,0,45,1,Safari,0,82002,25089,107091,242.1479462749485,0.7569119787691642,3,39,0
8539,11811,icmp,2,46,1,48,5,Chrome,1,98844,31341,130185,352.3996502,0.6983179487310596,43,18,1
8540,9438,tcp,2,704,1,18,0,Firefox,0,80458,81111,161569,119.09555027269008,0.9025755942213025,20,27,0
8541,10295,udp,0,435,0,24,3,Chrome,0,14600,51947,66547,136.84557242011607,0.39793897099905173,1,32,0
8542,18976,udp,1,582,1,83,2,Safari,0,40398,57755,98153,441.1359199478584,0.3237815589357559,47,27,0
8543,5769,tcp,8,1480,1,39,3,Chrome,0,17682,16369,34051,267.1969191495238,0.23737785765934538,30,26,0
8544,9921,icmp,8,939,1,34,1,Edge,0,10904,52692,63596,242.7119396324144,0.5919796302332163,38,29,0
8545,8448,udp,2,1322,1,22,0,Edge,0,18790,11517,30307,497.1292228050169,0.3199353749732232,0,12,0
8546,17899,udp,1,1748,1,64,0,Safari,0,36074,8561,44635,464.14650408012204,0.9728328388289923,37,39,0
8547,2957,udp,2,494,0,52,1,Edge,1,7394,69857,77251,331.0124708204295,0.5599965842299154,32,3,0
8548,16245,udp,9,400,1,36,4,Edge,1,92232,54144,146376,105.66195154263183,0.950247747,40,13,1
8549,13636,icmp,7,88,0,58,1,Safari,0,78031,9146,87177,205.71362405211283,0.14068690857690946,37,4,0
8550,14072,tcp,1,997,0,82,4,Edge,0,42671,11044,53715,179.76937801741997,0.8741352670197919,42,27,1
8551,1785,udp,2,1794,1,11,3,Chrome,0,95482,4728,100210,225.71500010464317,0.4493205407493135,38,5,0
8552,11778,udp,7,1792,0,18,4,Safari,0,33046,32786,65832,192.30423699941957,0.7369759249662642,17,27,0
8553,18316,udp,2,1520,1,21,4,Edge,0,66630,64980,131610,48.32780108917378,0.738371505,45,12,1
8554,2933,icmp,6,1943,1,50,4,Safari,0,52651,93066,145717,429.34784598593734,0.3589298216461101,10,13,0
8555,2900,udp,4,439,1,84,5,Chrome,0,69252,64856,134108,175.19194548290753,0.8635856229554619,25,5,1
8556,6460,icmp,9,711,0,19,4,Firefox,0,93085,71237,164322,272.53360805372427,0.21600850934175975,36,8,0
8557,3105,tcp,6,1067,1,42,4,Chrome,0,65623,46215,111838,395.4134867,0.7577008711765038,12,4,1
8558,5301,udp,5,853,1,80,0,Edge,0,13340,20803,34143,119.6962546687427,0.1720256370464085,35,17,0
8559,9550,tcp,4,1054,0,97,5,Chrome,0,89727,44546,134273,434.3759261,0.6870166378842782,8,33,1
8560,19066,udp,6,1974,1,62,5,Edge,0,17612,75956,93568,306.8417803179722,0.8784023081414465,26,27,1
8561,3077,tcp,7,201,1,40,4,Firefox,0,89689,16793,106482,19.765178338657392,0.725388431,7,30,0
8562,7391,tcp,8,761,1,81,0,Chrome,0,91364,4224,95588,414.74716825337595,0.6866386884026271,36,4,0
8563,16342,udp,6,1556,0,31,0,Safari,0,52352,65524,117876,120.70703931605478,0.43261721172881906,18,3,0
8564,8577,tcp,4,1958,1,18,3,Firefox,0,55164,63502,118666,121.54707476982604,0.8083664739412714,29,25,0
8565,19066,udp,9,741,1,57,1,Safari,0,28090,24198,52288,319.76469755731165,0.6019996112772156,43,4,0
8566,6748,udp,6,761,1,39,5,Safari,1,54629,70337,124966,454.10723432249654,0.2443877937670763,14,5,1
8567,5034,icmp,1,1343,1,40,4,Firefox,0,55204,98143,153347,220.6905526657949,0.8456484765668856,1,23,0
8568,7519,icmp,9,366,1,96,1,Chrome,1,77513,90205,167718,346.7775345767325,0.5091446017440553,30,38,1
8569,1123,tcp,0,1648,0,17,5,Firefox,0,19052,70488,89540,249.49575665815192,0.2660818067522287,0,14,0
8570,1221,tcp,8,1296,1,21,1,Chrome,0,26164,34194,60358,181.131543,0.9902513275112134,21,6,0
8571,17255,tcp,1,1898,1,62,4,Safari,0,71159,33476,104635,198.3907594259542,0.2109141254275897,40,21,0
8572,8091,tcp,8,1611,1,47,1,Edge,0,7636,80930,88566,41.96485966862914,0.6320855432451457,48,21,0
8573,3501,tcp,9,1146,0,3,0,Chrome,0,2491,33581,36072,195.34543105818477,0.29506690289878745,45,36,0
8574,8299,icmp,1,822,0,87,3,Safari,0,60749,57675,118424,425.3595462318537,0.8325613593203404,49,20,1
8575,19435,udp,0,1334,1,89,2,Edge,0,21843,55183,77026,491.3858834733404,0.8257811700945207,41,32,1
8576,12615,udp,2,1570,0,52,2,Safari,0,94415,37072,131487,293.00433081852333,0.21166521078698675,10,4,0
8577,16350,icmp,4,1889,1,83,4,Chrome,1,17781,24265,42046,434.21650641407587,0.7188321418194963,36,22,1
8578,14351,icmp,7,812,1,33,0,Firefox,0,71914,87084,158998,23.06882547507843,0.7099931661397825,10,10,0
8579,8537,icmp,0,1433,1,82,0,Safari,1,80373,92542,172915,309.41512859515046,0.005650086,6,4,0
8580,6646,tcp,0,1164,1,20,0,Chrome,0,42174,72832,115006,90.34656452594551,0.7695168102595473,10,16,0
8581,583,udp,6,1847,1,11,1,Chrome,0,52052,10281,62333,88.48711207367577,0.10899842474418098,19,11,0
8582,4556,udp,2,1205,0,71,1,Safari,0,92684,35379,128063,190.31494020556693,0.29556070110549626,34,19,0
8583,8670,icmp,8,1265,1,31,3,Safari,0,66683,55095,121778,277.87575058958777,0.15135291130661976,43,36,0
8584,13380,icmp,3,598,1,51,4,Chrome,0,43204,13895,57099,334.0700327986074,0.7956351213833056,26,36,1
8585,17738,icmp,6,1264,1,4,5,Firefox,0,43661,6534,50195,158.4261925365586,0.3636946648586009,6,23,0
8586,2758,udp,1,1588,1,95,0,Safari,0,6399,74624,81023,351.8419593,0.3739801962355458,16,26,0
8587,7171,tcp,2,795,1,81,3,Safari,0,56391,160,56551,225.45875799093653,0.2673668891283193,38,17,0
8588,13944,icmp,9,1324,0,78,5,Firefox,0,11417,71907,83324,151.27564305545056,0.5933421077115139,4,35,1
8589,7893,udp,5,871,0,94,5,Firefox,0,37720,99778,137498,438.98798510550915,0.502766454,14,28,1
8590,19495,icmp,4,1377,1,81,1,Firefox,0,83049,56811,139860,27.99792945521752,0.14435200708154516,42,2,0
8591,7751,icmp,8,1210,1,2,1,Edge,0,38444,35720,74164,89.95977764679921,0.19293234346657662,40,22,0
8592,11114,tcp,0,184,1,8,4,Edge,0,72083,1257,73340,271.7682342382761,0.3114083331322537,9,5,0
8593,4677,tcp,9,750,1,81,5,Firefox,0,44307,55740,100047,79.77403512347804,0.092367326,16,38,0
8594,2185,icmp,4,1658,0,7,2,Safari,0,36543,15989,52532,456.72178499298866,0.7073429062019915,19,29,0
8595,13795,icmp,9,1003,1,99,0,Chrome,1,64956,21991,86947,301.3169595092439,0.720068979,38,27,1
8596,6405,tcp,4,1057,1,65,4,Firefox,0,92716,70648,163364,63.068912501603485,0.043783010154859636,25,14,0
8597,3903,icmp,3,1095,0,20,1,Safari,1,95978,58593,154571,130.71876375921627,0.91653785,19,13,0
8598,15907,icmp,5,891,1,9,4,Edge,0,99425,25479,124904,21.65325513029179,0.7031901764746455,32,7,0
8599,9862,udp,3,1335,1,77,2,Safari,0,32187,22816,55003,255.92525255799984,0.4334445087658907,5,14,0
8600,13704,udp,9,1142,1,48,2,Edge,0,8832,60182,69014,332.1679092922119,0.5176471234464926,23,16,0
8601,2914,tcp,6,763,0,6,4,Chrome,1,61865,89955,151820,491.7544355307648,0.2439326022879803,27,21,1
8602,2435,tcp,7,1591,1,79,1,Chrome,0,72601,25710,98311,117.9386976948906,0.3281589518724132,3,23,0
8603,19895,tcp,2,603,1,52,3,Firefox,0,10825,20074,30899,343.9461633,0.6745131933066429,41,20,0
8604,14930,udp,4,559,1,24,3,Edge,1,3771,90887,94658,334.69012156270594,0.42220803197853507,45,23,1
8605,16906,udp,8,421,0,56,0,Safari,1,51316,88006,139322,263.20242933633443,0.4986238718385816,37,4,1
8606,3550,icmp,8,1364,1,86,1,Safari,0,57829,11670,69499,470.5765740278161,0.558339985,6,15,0
8607,17367,udp,9,420,0,55,3,Edge,0,628,47167,47795,36.40165738262484,0.069172078,47,8,0
8608,6364,icmp,3,1128,1,73,1,Firefox,0,13509,18492,32001,53.36195310388805,0.8485106748193819,44,34,0
8609,9385,tcp,9,171,1,75,2,Chrome,0,2272,93177,95449,140.8312466,0.8197355649011614,26,1,0
8610,17605,icmp,6,1729,1,72,2,Chrome,0,51086,12946,64032,232.1171874508259,0.5821604357549781,12,31,0
8611,233,tcp,4,666,1,25,0,Safari,0,70648,40897,111545,496.0677448995264,0.857809507,48,11,0
8612,12811,tcp,8,1100,1,64,4,Firefox,1,65352,97059,162411,414.54641137535066,0.2837628869206733,7,10,1
8613,15898,tcp,2,1199,1,85,0,Safari,0,94076,80583,174659,120.66954641999435,0.9593958036344198,17,15,0
8614,6508,icmp,2,1834,1,45,0,Edge,0,11095,28509,39604,195.81566499987144,0.1283349475618346,42,12,0
8615,17191,tcp,3,642,0,36,0,Edge,0,34795,81636,116431,189.4138680614814,0.6116447411665852,15,13,0
8616,10440,icmp,3,119,1,99,5,Safari,0,59498,97700,157198,60.10536012172991,0.023040755067168517,9,24,0
8617,2649,tcp,4,179,0,8,3,Chrome,0,20914,15950,36864,155.45216052923155,0.5979936094481358,23,5,0
8618,4569,udp,9,1331,0,78,1,Chrome,0,60664,46480,107144,261.8165981274171,0.072140321,36,28,0
8619,15314,tcp,8,1597,0,62,3,Safari,0,75107,81496,156603,176.38443471609742,0.07108367,14,7,0
8620,13378,icmp,7,1163,0,59,2,Chrome,1,57792,74657,132449,326.6919217000053,0.16589596225714698,30,17,0
8621,15765,icmp,4,716,1,61,1,Edge,1,29175,92510,121685,281.0291204107135,0.24888558449935316,32,9,0
8622,10196,icmp,7,796,1,8,5,Edge,0,5645,97690,103335,475.9043876977324,0.2521888374959873,43,15,0
8623,7408,udp,2,1483,0,86,0,Firefox,0,23831,38091,61922,473.2759629832892,0.9354297201915155,48,25,0
8624,605,icmp,3,1749,1,16,4,Firefox,0,48732,71566,120298,289.07341355888695,0.055548651,47,10,0
8625,12373,udp,2,389,1,12,5,Firefox,0,28137,27719,55856,353.7502629332022,0.9721385480714814,7,19,0
8626,6414,icmp,0,1687,1,16,1,Safari,0,24300,48233,72533,391.9693211901173,0.9775800979291935,5,8,0
8627,6150,icmp,7,1992,1,22,0,Safari,0,74479,60721,135200,252.56393313262637,0.8240870369310186,48,11,0
8628,10130,tcp,2,1695,1,77,1,Safari,0,75774,21152,96926,233.4726584503736,0.928261077,12,17,0
8629,6113,tcp,8,1694,1,44,1,Safari,0,45924,30102,76026,123.8638980260647,0.3047038394792392,49,20,0
8630,14874,icmp,3,1370,0,39,5,Edge,0,57108,96644,153752,485.1068873054746,0.8870798253159105,34,1,1
8631,3082,icmp,7,1933,0,55,4,Safari,0,73981,10619,84600,469.62765951009965,0.9263003232414394,15,30,1
8632,4944,udp,9,201,1,78,0,Firefox,1,50624,24523,75147,469.67215243687923,0.477992174,7,24,0
8633,3394,udp,5,368,1,42,5,Safari,1,64472,28185,92657,273.86886816067283,0.2883911044534406,11,5,1
8634,3867,tcp,3,620,0,69,4,Chrome,0,4672,57928,62600,89.35246206265494,0.3413311900354653,41,13,0
8635,873,udp,0,1853,0,33,1,Chrome,0,34839,86123,120962,57.06738348242764,0.49753406978005976,42,15,0
8636,5878,icmp,9,1547,1,34,4,Safari,0,9389,3666,13055,162.19703737908097,0.43037457693213266,25,3,1
8637,12739,icmp,2,1193,1,44,3,Edge,1,63263,16117,79380,209.04882325822578,0.023719834217405422,21,19,0
8638,5225,tcp,4,1528,1,80,3,Safari,1,87618,42230,129848,143.75377315197983,0.547557894,30,34,1
8639,17209,icmp,8,811,0,37,2,Firefox,1,63077,38539,101616,467.22721579076034,0.105933462,49,23,0
8640,16317,udp,7,248,0,38,2,Firefox,0,95689,84454,180143,302.45850205107695,0.8368544941197927,34,26,0
8641,7501,icmp,1,128,1,25,2,Firefox,0,15273,70903,86176,452.6310630323809,0.2536610443232812,31,6,0
8642,19014,tcp,8,847,1,13,1,Chrome,0,54726,81301,136027,87.38044710098423,0.6788219761090462,47,18,0
8643,4299,tcp,3,143,1,60,4,Firefox,0,49502,12325,61827,303.5831353569284,0.16355948622331173,18,33,0
8644,13710,tcp,7,72,1,6,3,Firefox,1,65797,10108,75905,186.83007555026853,0.6910571199775352,33,5,1
8645,2744,udp,9,547,1,75,1,Chrome,0,84072,97880,181952,484.1107156451122,0.013134065,16,3,0
8646,12573,udp,6,1153,1,79,1,Chrome,0,67331,55320,122651,209.88105074975834,0.23461483884008472,22,10,0
8647,4702,icmp,3,976,1,42,3,Edge,0,9798,91971,101769,24.814704701819707,0.6810581206192585,34,4,0
8648,10558,udp,7,1366,1,19,3,Chrome,0,97437,27472,124909,430.86725869513594,0.8094167668772493,17,31,0
8649,11023,icmp,9,1410,1,67,1,Edge,1,31548,32208,63756,236.68814243131598,0.9728325201014647,9,36,1
8650,8909,udp,2,1660,1,19,4,Chrome,0,19045,55474,74519,305.19869397817826,0.36349369329603476,42,11,0
8651,2843,icmp,8,1417,1,78,5,Safari,1,93275,3757,97032,236.68805940041932,0.5767143865363505,42,20,1
8652,6006,tcp,0,1663,1,63,4,Chrome,0,17297,77035,94332,157.56521946466466,0.038253807,1,38,0
8653,15914,icmp,7,287,0,31,1,Safari,0,2946,44134,47080,117.99516003873656,0.488355682,11,25,0
8654,1210,icmp,4,1162,1,39,5,Safari,0,64714,41117,105831,310.6932295736927,0.7716808218809827,14,18,1
8655,13028,tcp,3,566,0,77,1,Edge,0,26559,17669,44228,121.13974094428708,0.377038921,13,1,0
8656,18178,icmp,3,1538,0,18,4,Edge,0,63975,31472,95447,402.1859563559092,0.37630271987709984,20,39,0
8657,14633,icmp,6,1428,0,71,2,Chrome,0,77006,24130,101136,425.63057518476063,0.5339242859059022,35,21,0
8658,8063,udp,4,934,0,11,0,Firefox,1,13481,35988,49469,432.23134114087634,0.4455022195443129,9,35,0
